Month,Scheduled Operator,Country to/from,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
2015-05-01,Polar Air Cargo,USA,5,..,..,-,..,..,2015,2015,..,384.019,0,..,..,..,2015.0
2015-05-01,Qantas Airways,Chile,18,4973,6540,18,5247,6561,2015,2015,4920,15.96,0,5151,10.734,3.142,2015.0
2015-05-01,Qantas Airways,China,29,6390,7957,30,6638,7957,2015,2015,6294,363.204,23.719,5927,430.747,63.073,2015.0
2015-05-01,Qantas Airways,Hong Kong (SAR),87,20889,26204,87,20113,26215,2015,2015,20105,928.771,7.083,19591,718.855,36.614,2015.0
2015-05-01,Qantas Airways,Indonesia,15,2888,3959,15,2969,3959,2015,2015,2575,99.65,1.204,2518,46.47,1.234,2015.0
2015-05-01,Qantas Airways,Japan,31,8878,11245,31,9373,11252,2015,2015,8634,76.538,32.888,9075,78.256,29.98,2015.0
2015-05-01,Qantas Airways,New Caledonia,19,2095,3168,19,2052,3165,2015,2015,1920,1.093,0.187,1896,7.883,1.628,2015.0
2015-05-01,Qantas Airways,New Zealand,403,53295,62840,402,50096,62975,2015,2015,42618,607.211,2.531,43262,799.633,150.81,2015.0
2015-05-01,Qantas Airways,Papua New Guinea,51,1838,3774,51,1870,3774,2015,2015,1838,0,0,1870,0,0,2015.0
2015-05-01,Qantas Airways,Philippines,18,5184,5346,18,4859,5346,2015,2015,4160,45.971,2.183,3579,52.8,1.61,2015.0
2015-05-01,Qantas Airways,Singapore,116,24360,33503,116,25684,33460,2015,2015,23604,1010.096,28.517,24066,1201.487,51.933,2015.0
2015-05-01,Qantas Airways,South Africa,28,6495,10140,28,6796,10138,2015,2015,5545,165.306,5.126,5886,50.985,5.418,2015.0
2015-05-01,Qantas Airways,Thailand,31,7050,9188,33,8498,9207,2015,2015,6154,259.054,49.072,6796,43.601,12.208,2015.0
2015-05-01,Qantas Airways,UK,61,18842,29519,61,26223,29519,2015,2015,8346,465.211,32.416,13819,142.582,124.319,2015.0
2015-05-01,Qantas Airways,USA,200,51672,67372,198,57212,72754,2015,2015,50497,2007.092,290.032,55363,400.817,135.827,2015.0
2015-05-01,Qatar Airways,Qatar,62,10911,20663,62,18371,20663,2015,2015,10911,763.247,25.868,18371,846.678,0.062,2015.0
2015-05-01,Royal Brunei Airlines,Brunei,30,4421,7620,30,5174,7620,2015,2015,4421,195.647,8.953,5174,327.25,0,2015.0
2015-05-01,Scoot,Singapore,58,16566,23316,57,14164,22914,2015,2015,16566,454.682,0,14164,249.43,0,2015.0
2015-05-01,Sichuan Airlines,China,22,3612,5651,22,4205,5651,2015,2015,3612,104.383,0,4205,58.823,0,2015.0
2015-05-01,Silk Air,Singapore,14,1287,2256,14,1643,2256,2015,2015,1287,11.366,0,1643,7.777,0,2015.0
2015-05-01,Singapore Airlines,New Zealand,10,..,..,9,..,..,2015,2015,..,313.088,0,..,729.001,0,2015.0
2015-05-01,Singapore Airlines,Singapore,521,102496,144641,519,117162,144641,2015,2015,102496,7332.326,267.596,117162,6316.516,1.069,2015.0
2015-05-01,Solomon Airlines,Solomon Islands,18,1446,2448,18,1255,2448,2015,2015,1446,9.106,0,1255,19.17,0,2015.0
2015-05-01,South African Airways,South Africa,29,4577,7449,29,4603,7513,2015,2015,4577,76.478,0,4603,157.021,0,2015.0
2015-05-01,Tasman Cargo Airlines,New Zealand,21,..,..,22,..,..,2015,2015,..,403.447,0,..,463.109,0,2015.0
2015-05-01,Thai Airways International,Thailand,168,29584,52933,168,26659,52933,2015,2015,29584,1567.741,104.077,26659,1277.473,6.188,2015.0
2015-05-01,United Airlines,Guam,9,474,1099,9,538,1099,2015,2015,474,0,0,538,0.96,0.001,2015.0
2015-05-01,United Airlines,USA,90,16007,23684,88,17739,23146,2015,2015,16007,142.671,88.526,17739,438.581,1.533,2015.0
2015-05-01,United Parcel Service,China,-,..,..,25,..,..,2015,2015,..,..,..,..,376.615,0,2015.0
2015-05-01,United Parcel Service,Singapore,-,..,..,5,..,..,2015,2015,..,..,..,..,232.948,0,2015.0
2015-05-01,United Parcel Service,Taiwan,-,..,..,1,..,..,2015,2015,..,..,..,..,0.278,0,2015.0
2015-05-01,United Parcel Service,USA,31,..,..,-,..,..,2015,2015,..,1272.647,0,..,..,..,2015.0
2015-05-01,Vietnam Airlines,Vietnam,48,10634,13300,48,10108,13300,2015,2015,10634,397.875,0,10108,205.266,0,2015.0
2015-05-01,Virgin Australia,Fiji,93,13108,16224,94,13090,16400,2015,2015,13108,37.946,0,13090,48.898,0,2015.0
2015-05-01,Virgin Australia,Indonesia,173,19563,30316,175,22546,30668,2015,2015,19563,85.914,0,22546,0,0,2015.0
2015-05-01,Virgin Australia,New Zealand,292,39589,51008,291,37900,50832,2015,2015,39589,81.84,0,37900,24.842,0,2015.0
2015-05-01,Virgin Australia,Papua New Guinea,26,2230,4546,26,2082,4546,2015,2015,2230,0,0,2082,32.071,0,2015.0
2015-05-01,Virgin Australia,Solomon Islands,8,438,1366,8,739,1366,2015,2015,438,0,0,739,10.979,0,2015.0
2015-05-01,Virgin Australia,Thailand,19,2066,3230,20,2134,3400,2015,2015,2066,0,0,2134,0,0,2015.0
2015-05-01,Virgin Australia,Tonga,8,666,1402,8,1017,1396,2015,2015,666,1.686,0,1017,1.048,0,2015.0
2015-05-01,Virgin Australia,United Arab Emirates,13,1867,4693,13,3697,4693,2015,2015,1867,91.314,0,3697,66.188,0,2015.0
2015-05-01,Virgin Australia,USA,62,16384,22382,62,17249,22382,2015,2015,16384,692.57,0,17249,594.505,0,2015.0
2015-05-01,Virgin Australia,Vanuatu,13,1237,2288,13,1314,2288,2015,2015,1237,2.716,0,1314,33.37,0,2015.0
2015-05-01,Virgin Samoa,Western Samoa,14,1689,2458,14,1769,2458,2015,2015,1689,0.297,0,1769,2.177,0,2015.0
2015-06-01,Air Caledonie,New Caledonia,37,3576,6326,36,4543,6168,2015,2015,,,,,,,
2015-06-01,Air Canada,Canada,30,6446,8096,30,7374,8096,2015,2015,6446,343.338,5.908,7374,51.641,10.531,2016.0
2015-06-01,Air China,China,67,11112,15549,67,12972,15549,2015,2015,11112,460.663,28.147,12972,399.941,38.537,2016.0
2015-06-01,Air India,India,30,6247,7641,30,5655,7641,2015,2015,6247,96.852,6.611,5655,34.288,0,2016.0
2015-06-01,Air Mauritius,Mauritius,9,1347,2500,8,1653,2225,2015,2015,1347,58.476,0.372,1653,9.608,0,2016.0
2015-06-01,Air New Zealand,Cook Islands,4,592,913,4,791,914,2015,2015,592,0,0.044,791,23.45,0,2016.0
2015-06-01,Air New Zealand,New Zealand,529,83106,105314,528,83901,105453,2015,2015,83106,2116.138,215.667,83901,1791.187,1.1,2016.0
2015-06-01,Air Niugini,Papua New Guinea,119,8535,16233,121,9123,16604,2015,2015,8535,33.982,0,9123,275.167,0,2016.0
2015-06-01,Air Vanuatu,Vanuatu,30,2926,5100,30,3831,5100,2015,2015,2926,4.167,2.794,3831,40.865,2.769,2016.0
2015-06-01,AirAsia X,Malaysia,145,32541,54665,145,43070,54665,2015,2015,32541,772.497,0,43070,265.169,0,2016.0
2015-06-01,Asiana Airlines,Korea,22,4673,6666,22,5260,6666,2015,2015,4673,171.97,26.236,5260,75.054,0,2016.0
2015-06-01,British Airways,UK,30,7292,8910,30,8502,8910,2015,2015,4447,356.911,14.969,5349,102.043,0.612,2016.0
2015-06-01,Cathay Pacific Airways,Hong Kong (SAR),326,67757,81851,326,77217,81842,2015,2015,67757,3051.043,29.507,77217,2193.275,9.643,2016.0
2015-06-01,Cebu Pacific Air,Philippines,17,4229,7412,17,5042,7412,2015,2015,4229,87.312,0,5042,29.978,0,2016.0
2015-06-01,China Airlines,New Zealand,26,5534,7891,26,6150,7891,2015,2015,4363,78.94,0,5009,244.345,0,2016.0
2015-06-01,China Airlines,Taiwan,30,6879,9000,30,7774,9000,2015,2015,5738,171.019,25.593,6603,158.159,3.241,2016.0
2015-06-01,China Eastern Airlines,China,73,13101,16872,73,14704,16872,2015,2015,13101,478.554,16.834,14704,462.303,0,2016.0
2015-06-01,China Southern Airlines,China,137,25967,34344,136,30312,34116,2015,2015,25967,996.164,113.491,30312,1097.9,37.239,2016.0
2015-06-01,Delta Air Lines,USA,30,6758,8730,30,8046,8730,2015,2015,6758,246.692,103.333,8046,202.125,0,2016.0
2015-06-01,Emirates,New Zealand,120,34517,54428,120,34251,54428,2015,2015,25914,1129.736,0,27691,660.957,0,2016.0
2015-06-01,Emirates,United Arab Emirates,373,107053,145540,373,126618,145546,2015,2015,86975,3663.31,92.979,108054,3796.534,38.141,2016.0
2015-06-01,Etihad Airways,United Arab Emirates,136,31050,44359,136,42403,44359,2015,2015,31009,1088.943,34.457,42321,900.429,5.581,2016.0
2015-06-01,Eva Air,Taiwan,9,1848,2268,8,1885,2016,2015,2015,1848,79.913,2.806,1885,41.359,0,2016.0
2015-06-01,Federal Express Corporation,China,-,..,..,25,..,..,2015,2015,..,..,..,..,651.877,0,2016.0
2015-06-01,Federal Express Corporation,USA,25,..,..,-,..,..,2015,2015,..,511.84,17.009,..,..,..,2016.0
2015-06-01,Fiji Airways,Fiji,130,18634,24658,133,21701,25265,2015,2015,18634,329.033,1.262,21701,298.631,7.608,2016.0
2015-06-01,Garuda Indonesia,Indonesia,128,23117,30111,128,27737,30111,2015,2015,23117,438.787,174.532,27737,312.631,0.554,2016.0
2015-06-01,Hawaiian Airlines,USA,47,9049,13771,47,10706,13771,2015,2015,9049,233.968,0,10706,184.216,0,2016.0
2015-06-01,Indonesia AirAsia,Indonesia,119,15514,21420,119,15963,21420,2015,2015,15514,0,0,15963,0,0,2016.0
2015-06-01,Indonesia AirAsia Extra,Indonesia,21,4770,7917,21,6459,7917,2015,2015,4770,38.973,0,6459,0,0,2016.0
2015-06-01,Japan Airlines,Japan,30,5903,7350,30,6638,7350,2015,2015,5903,273.555,166.166,6638,298.668,0.613,2016.0
2015-06-01,Jetstar,Fiji,31,3968,5580,31,4517,5580,2015,2015,3968,12.037,0,4517,0.582,0,2016.0
2015-06-01,Jetstar,Indonesia,189,39152,46388,189,42799,46543,2015,2015,43386,289.023,0,47623,25.294,3.059,2016.0
2015-06-01,Jetstar,Japan,74,13634,24278,75,17230,24581,2015,2015,13634,346.31,19.594,17230,185.489,15.732,2016.0
2015-06-01,Jetstar,New Zealand,223,27003,40140,224,28631,40320,2015,2015,27003,10.795,0,28631,22.487,13.444,2016.0
2015-06-01,Jetstar,Singapore,48,8134,11100,49,10281,11157,2015,2015,3900,184.346,4.033,5457,123.59,0,2016.0
2015-06-01,Jetstar,Thailand,40,9789,13400,40,12433,13400,2015,2015,9789,313.01,10.869,12433,50.818,2.079,2016.0
2015-06-01,Jetstar,USA,49,11921,15711,50,13182,16014,2015,2015,11921,181.104,16.323,13182,181.292,0.636,2016.0
2015-06-01,Jetstar Asia,Singapore,67,8517,12060,67,9789,12060,2015,2015,8517,14.974,0,9789,3.701,0,2016.0
2015-06-01,Korean Air,Korea,47,8156,12549,47,9806,12549,2015,2015,8156,171.85,71.709,9806,328.648,3.93,2016.0
2015-06-01,LATAM Airlines,Chile,30,5667,7290,30,5486,7290,2015,2015,,,,,,,
2015-06-01,Malaysia Airlines,Malaysia,304,42481,81406,303,71316,81713,2015,2015,42481,3428.668,30.557,71316,1759.643,0,2016.0
2015-06-01,Nauru Airlines,Nauru,16,654,1536,15,562,1408,2015,2015,654,0.698,0.014,562,56.22,0.824,2016.0
2015-06-01,Pacific Air Express,Papua New Guinea,12,..,..,12,..,..,2015,2015,..,9.218,0,..,138.706,0,2016.0
2015-06-01,Pacific Air Express,Solomon Islands,4,..,..,4,..,..,2015,2015,..,1.835,0,..,33.79,0,2016.0
2015-06-01,Philippine Airlines,Philippines,46,6663,14088,46,7488,14088,2015,2015,6663,195.205,1.49,7488,165.451,0,2016.0
2015-06-01,Polar Air Cargo,China,-,..,..,4,..,..,2015,2015,..,..,..,..,4.77,0,2016.0
2015-06-01,Polar Air Cargo,Hong Kong (SAR),-,..,..,5,..,..,2015,2015,..,..,..,..,9.456,0,2016.0
2015-06-01,Polar Air Cargo,Japan,12,..,..,8,..,..,2015,2015,..,421.547,0,..,13.17,0,2016.0
2015-06-01,Polar Air Cargo,USA,4,..,..,-,..,..,2015,2015,..,338.604,0,..,..,..,2016.0
2015-06-01,Qantas Airways,Canada,5,935,1820,5,1608,1811,2015,2015,905,36.134,0,1598,0.163,0,2016.0
2015-06-01,Qantas Airways,Chile,17,4365,6158,17,4879,6158,2015,2015,4311,7.239,0,4739,4.428,2.788,2016.0
2015-06-01,Qantas Airways,China,29,5915,7833,34,6565,7833,2015,2015,5808,401.381,21.168,6175,520.55,58.671,2016.0
2015-06-01,Qantas Airways,Hong Kong (SAR),91,21727,27807,91,24160,27816,2015,2015,21206,941.772,5.175,23655,644.618,30.679,2016.0
2015-06-01,Qantas Airways,Indonesia,16,3721,4380,16,3665,4380,2015,2015,3382,75.73,1.05,3357,52.219,1.259,2016.0
2015-06-01,Qantas Airways,Japan,30,7608,10797,30,8676,10790,2015,2015,7287,78.509,35.719,8511,51.041,28.667,2016.0
2015-06-01,Qantas Airways,New Caledonia,17,1913,2848,17,2285,2847,2015,2015,1774,5.534,0.254,1933,5.924,1.932,2016.0
2015-06-01,Qantas Airways,New Zealand,402,47879,63168,403,52283,63486,2015,2015,38629,455.629,2.911,45174,781.887,144.337,2016.0
2015-06-01,Qantas Airways,Papua New Guinea,51,1776,3774,51,1870,3774,2015,2015,1776,0,0,1870,0,0,2016.0
2015-06-01,Qantas Airways,Philippines,17,4666,4987,17,4704,4987,2015,2015,3768,42.756,2.245,3556,31.173,1.234,2016.0
2015-06-01,Qantas Airways,Singapore,123,27584,35356,123,32789,35387,2015,2015,26794,1115.829,33.962,31309,1132.363,51.6,2016.0
2015-06-01,Qantas Airways,South Africa,28,6504,10107,28,6686,10107,2015,2015,5435,230.692,5.17,5783,38.432,5.342,2016.0
2015-06-01,Qantas Airways,Thailand,30,7101,8899,31,8267,8907,2015,2015,6353,258.588,55.52,7128,81.781,9.528,2016.0
2015-06-01,Qantas Airways,UK,60,23869,29037,60,26851,29036,2015,2015,10306,450.379,28.063,15011,121.695,117.421,2016.0
2015-06-01,Qantas Airways,USA,186,53375,65352,184,57957,69833,2015,2015,51755,1790.262,245.39,56179,314.245,129.175,2016.0
2015-06-01,Qatar Airways,Qatar,60,12887,20145,60,19316,20145,2015,2015,12887,822.702,23.383,19316,1003.784,0.016,2016.0
2015-06-01,Royal Brunei Airlines,Brunei,30,4430,7620,30,6376,7620,2015,2015,4430,156.973,5.336,6376,299.912,0,2016.0
2015-06-01,Scoot,Singapore,81,20678,30375,81,24787,30375,2015,2015,20678,663.228,0,24787,345.99,0,2016.0
2015-06-01,Sichuan Airlines,China,22,3159,5622,22,4647,5622,2015,2015,3159,82.126,0,4647,50.553,0,2016.0
2015-06-01,Silk Air,Singapore,25,2645,4050,25,3699,4050,2015,2015,2645,12.346,0,3699,8.143,0,2016.0
2015-06-01,Singapore Airlines,New Zealand,9,..,..,13,..,..,2015,2015,..,175.815,0,..,693.159,0,2016.0
2015-06-01,Singapore Airlines,Singapore,506,106514,144811,503,130799,144618,2015,2015,106514,6901.34,267.357,130799,5643.798,0.933,2016.0
2015-06-01,Solomon Airlines,Solomon Islands,22,1358,2992,22,1710,2992,2015,2015,1358,5.393,0,1710,20.273,0,2016.0
2015-06-01,South African Airways,South Africa,30,4371,8860,30,5707,8796,2015,2015,4371,103.849,0,5707,159.485,0,2016.0
2015-06-01,Tasman Cargo Airlines,New Zealand,21,..,..,21,..,..,2015,2015,..,340.407,0,..,479.912,0,2016.0
2015-06-01,Thai Airways International,Thailand,162,28375,50583,162,40285,50583,2015,2015,28375,1605.697,78.111,40285,1070.188,3.881,2016.0
2015-06-01,United Airlines,Guam,9,519,1099,8,472,981,2015,2015,519,0,0,472,0.562,0.002,2016.0
2015-06-01,United Airlines,USA,90,17860,23700,90,19773,23700,2015,2015,17860,185.969,34.814,19773,382.926,2.07,2016.0
2015-06-01,United Parcel Service,China,-,..,..,22,..,..,2015,2015,..,..,..,..,283.752,0,2016.0
2015-06-01,United Parcel Service,Singapore,-,..,..,4,..,..,2015,2015,..,..,..,..,232.968,0,2016.0
2015-06-01,United Parcel Service,USA,30,..,..,-,..,..,2015,2015,..,1350.441,0,..,..,..,2016.0
2015-06-01,Vietnam Airlines,Vietnam,56,10170,15638,56,13910,15638,2015,2015,10170,471.064,0,13910,154.08,0,2016.0
2015-06-01,Virgin Australia,Fiji,92,12133,16260,92,13524,16260,2015,2015,12133,18.116,0,13524,43.438,0,2016.0
2015-06-01,Virgin Australia,Indonesia,169,21231,29660,168,24415,29484,2015,2015,21231,89.272,0,24415,0,0,2016.0
2015-06-01,Virgin Australia,New Zealand,295,38386,51506,296,40320,51688,2015,2015,38386,65.099,0,40320,17.628,0,2016.0
2015-06-01,Virgin Australia,Papua New Guinea,26,2455,4528,26,2719,4528,2015,2015,2455,0,0,2719,31.752,0,2016.0
2015-06-01,Virgin Australia,Solomon Islands,10,676,1736,10,960,1736,2015,2015,676,0,0,960,7.567,0,2016.0
2015-06-01,Virgin Australia,Thailand,19,1839,3230,18,2173,3060,2015,2015,1839,0,0,2173,0,0,2016.0
2015-06-01,Virgin Australia,Tonga,9,725,1578,9,1131,1578,2015,2015,725,1.568,0,1131,3.089,0,2016.0
2015-06-01,Virgin Australia,United Arab Emirates,13,2324,4693,13,4501,4693,2015,2015,2324,107.193,0,4501,120.391,0,2016.0
2015-06-01,Virgin Australia,USA,60,16575,21660,60,19430,21660,2015,2015,16575,742.599,0,19430,530.902,0,2016.0
2015-06-01,Virgin Australia,Vanuatu,14,1278,2458,14,1708,2458,2015,2015,1278,4.886,0,1708,12.898,0,2016.0
2015-06-01,Virgin Samoa,Western Samoa,13,1572,2282,13,1732,2282,2015,2015,1572,1.073,0,1732,2.238,0,2016.0
2015-07-01,Air Caledonie,New Caledonia,34,4255,6179,34,4181,6193,2016,2015,,,,,,,
2015-07-01,Air Canada,Canada,32,7758,8640,31,7168,8370,2016,2015,7758,342.813,8.226,7168,56.954,9.737,2016.0
2015-07-01,Air China,China,70,14453,16240,70,9880,16240,2016,2015,14453,325.97,25.66,9880,337.839,37.498,2016.0
2015-07-01,Air India,India,31,7521,7936,31,5232,7936,2016,2015,7521,82.217,5.489,5232,33.818,0,2016.0
2015-07-01,Air Mauritius,Mauritius,13,2939,3600,14,2656,3875,2016,2015,2939,45.012,0.411,2656,15.569,0,2016.0
2015-07-01,Air New Zealand,Cook Islands,4,636,912,4,889,919,2016,2015,636,0,0.038,889,17.75,0,2016.0
2015-07-01,Air New Zealand,New Zealand,709,110003,141774,705,105595,141435,2016,2015,110003,2723.468,250.28,105595,2088.106,0.281,2016.0
2015-07-01,Air Niugini,Papua New Guinea,126,11199,17170,124,9544,16875,2016,2015,11199,39.574,0,9544,284.087,0,2016.0
2015-07-01,Air Vanuatu,Vanuatu,36,4987,6120,36,4068,6120,2016,2015,4987,3.908,3.25,4068,36.823,3.439,2016.0
2015-07-01,AirAsia X,Malaysia,164,54498,61828,164,41993,61828,2016,2015,54498,710.267,0,41993,289.131,0,2016.0
2015-07-01,Asiana Airlines,Korea,22,4746,6666,22,5349,6666,2016,2015,4746,133.871,21.299,5349,121.958,0,2016.0
2015-07-01,British Airways,UK,31,8993,9207,31,8056,9207,2016,2015,6021,384.325,14.584,5172,94.881,1.316,2016.0
2015-07-01,Cathay Pacific Airways,Hong Kong (SAR),336,77724,84985,336,68735,84976,2016,2015,77724,3219.352,80.147,68735,2294.087,22.748,2016.0
2015-07-01,Cebu Pacific Air,Philippines,22,7620,9592,22,6035,9592,2016,2015,7620,101.97,0,6035,33.468,0,2016.0
2015-07-01,China Airlines,New Zealand,26,6477,7891,26,7425,7891,2016,2015,5083,98.664,0.557,5212,189.026,0,2016.0
2015-07-01,China Airlines,Taiwan,31,9046,9300,31,7429,9300,2016,2015,6833,150.833,28.002,6035,149.9,4.002,2016.0
2015-07-01,China Eastern Airlines,China,75,16482,17372,75,12361,17372,2016,2015,16482,516.316,10.187,12361,409.858,0,2016.0
2015-07-01,China Southern Airlines,China,144,36529,38446,145,28298,38674,2016,2015,36529,1002.837,123.408,28298,1281.79,38.078,2016.0
2015-07-01,Delta Air Lines,USA,31,8113,9021,31,8537,9021,2016,2015,8113,310.864,91.087,8537,260.208,0,2016.0
2015-07-01,Emirates,New Zealand,124,40180,56300,124,39512,56300,2016,2015,30908,1041.73,0,29616,574.536,0.475,2016.0
2015-07-01,Emirates,United Arab Emirates,360,138516,143655,360,117807,143655,2016,2015,117328,3751.909,99.942,98140,3408.806,37.094,2016.0
2015-07-01,Etihad Airways,United Arab Emirates,142,45552,46237,142,42281,46237,2016,2015,45552,806.463,33.964,42281,879.587,3.377,2016.0
2015-07-01,Eva Air,Taiwan,9,2116,2268,9,1766,2268,2016,2015,2116,84.181,3.016,1766,63.66,0,2016.0
2015-07-01,Federal Express Corporation,China,-,..,..,26,..,..,2016,2015,..,..,..,..,757.269,0,2016.0
2015-07-01,Federal Express Corporation,USA,26,..,..,-,..,..,2016,2015,..,553.437,16.846,..,..,..,2016.0
2015-07-01,Fiji Airways,Fiji,145,22828,27263,147,22666,27555,2016,2015,22828,402.31,0.039,22666,286.663,8.975,2016.0
2015-07-01,Garuda Indonesia,Indonesia,150,31573,34871,151,31359,35093,2016,2015,31573,467.208,188.405,31359,219.249,0.04,2016.0
2015-07-01,Hawaiian Airlines,USA,48,11359,14064,48,9715,14064,2016,2015,11359,233.001,0,9715,187.752,0,2016.0
2015-07-01,Indonesia AirAsia,Indonesia,119,17282,21420,119,17927,21420,2016,2015,17282,0,0,17927,0,0,2016.0
2015-07-01,Indonesia AirAsia Extra,Indonesia,22,7063,8294,22,6008,8294,2016,2015,7063,31.346,0,6008,0,0,2016.0
2015-07-01,Japan Airlines,Japan,31,7368,7595,31,5630,7595,2016,2015,7368,295.266,160.254,5630,462.9,0.365,2016.0
2015-07-01,Jetstar,Fiji,34,5338,6120,34,4882,6120,2016,2015,5338,6.392,0,4882,0.955,0,2016.0
2015-07-01,Jetstar,Indonesia,177,39843,43945,169,36129,41794,2016,2015,43413,196.196,0,39879,6.962,3.603,2016.0
2015-07-01,Jetstar,Japan,99,27346,32973,99,18005,33005,2016,2015,27346,360.942,21.105,18005,194.315,16.187,2016.0
2015-07-01,Jetstar,New Zealand,282,41113,50760,282,38287,50760,2016,2015,41113,8.368,0,38287,23.51,16.182,2016.0
2015-07-01,Jetstar,Singapore,45,9873,10806,46,9260,10986,2016,2015,6303,144.442,10.495,5510,185.525,0,2016.0
2015-07-01,Jetstar,Thailand,41,12808,13735,41,11896,13735,2016,2015,12808,250.523,9.894,11896,75.461,2.082,2016.0
2015-07-01,Jetstar,USA,48,13277,15312,48,11308,15312,2016,2015,13277,167.114,12.332,11308,123.669,0.743,2016.0
2015-07-01,Jetstar Asia,Singapore,89,13806,16020,89,12137,16020,2016,2015,13806,16.87,0,12137,2.76,0,2016.0
2015-07-01,Korean Air,Korea,48,12312,12816,48,8407,12816,2016,2015,12312,139.731,78.197,8407,309.102,4.115,2016.0
2015-07-01,LATAM Airlines,Chile,31,6363,7533,31,6307,7533,2016,2015,,,,,,,
2015-07-01,Malaysia Airlines,Malaysia,333,78949,88160,326,56428,87689,2016,2015,78949,3317.072,34.645,56428,1806.58,0,2016.0
2015-07-01,Nauru Airlines,Nauru,23,674,1792,23,724,1792,2016,2015,674,4.377,0.151,724,99.144,0.849,2016.0
2015-07-01,Pacific Air Express,Papua New Guinea,14,..,..,14,..,..,2016,2015,..,6.576,0,..,116.265,0,2016.0
2015-07-01,Pacific Air Express,Solomon Islands,5,..,..,5,..,..,2016,2015,..,0.916,0,..,46.24,0,2016.0
2015-07-01,Philippine Airlines,Philippines,49,12383,15178,49,6498,15178,2016,2015,12383,236.857,0.387,6498,207.031,0,2016.0
2015-07-01,Polar Air Cargo,China,-,..,..,4,..,..,2016,2015,..,..,..,..,4.675,0,2016.0
2015-07-01,Polar Air Cargo,Hong Kong (SAR),-,..,..,4,..,..,2016,2015,..,..,..,..,8.184,0,2016.0
2015-07-01,Polar Air Cargo,Japan,15,..,..,10,..,..,2016,2015,..,541.25,0,..,11.92,0,2016.0
2015-07-01,Polar Air Cargo,USA,4,..,..,-,..,..,2016,2015,..,281.39,0,..,..,..,2016.0
2015-07-01,Qantas Airways,Canada,8,2278,2912,8,2438,2912,2016,2015,2235,15.862,0,2405,2.203,0.007,2016.0
2015-07-01,Qantas Airways,Chile,18,5858,6520,18,5090,6519,2016,2015,5701,14.655,0,4965,10.474,2.556,2016.0
2015-07-01,Qantas Airways,China,35,8679,8959,35,5832,8959,2016,2015,8493,504.765,24.96,5408,318.917,56.228,2016.0
2015-07-01,Qantas Airways,Hong Kong (SAR),97,28887,29690,97,21183,29678,2016,2015,28212,997.111,6.379,20699,783.332,33.075,2016.0
2015-07-01,Qantas Airways,Indonesia,18,4583,4915,18,4057,4916,2016,2015,4251,89.508,1.25,3633,64.792,1.412,2016.0
2015-07-01,Qantas Airways,Japan,31,10655,11134,31,8835,11130,2016,2015,10192,85.213,32.393,8536,77.964,36.027,2016.0
2015-07-01,Qantas Airways,New Caledonia,16,2042,2688,16,1728,2688,2016,2015,1845,2.995,0.255,1459,5.365,1.781,2016.0
2015-07-01,Qantas Airways,New Zealand,467,58876,73576,467,60393,74048,2016,2015,48110,550.615,0.596,49789,713.124,147.784,2016.0
